weTSohsTryA,118,singing bowl,train
weVks43o11E,19,singing bowl,train
weWKP7HI_8U,20,dog barking,train
weZD7EFQMWg,210,driving buses,train
weZmSJ2TiDQ,13,people burping,train
web1xSJDhFo,190,people screaming,train
webea8hhi5A,305,playing harmonica,train
wecAU9NLrjw,16,bird wings flapping,train
wecAU9NLrjw,132,bird wings flapping,train
wegIxELjtz4,334,people eating noodle,train
wegUIAV-Dco,41,wood thrush calling,train
wegUIAV-Dco,121,wood thrush calling,train
weidkoI7clE,4,car engine starting,train
weidkoI7clE,60,car engine starting,train
weit3g9AB6Y,2,sliding door,train
weit3g9AB6Y,16,sliding door,train
wejhPsRI3nQ,110,playing clarinet,train
wekwgE5i_Zw,239,people slurping,train
wekwgE5i_Zw,302,people slurping,train
welmaGE9OaQ,66,playing sitar,train
welmaGE9OaQ,112,playing sitar,train
wenQ5WuRoSM,10,mouse pattering,train
wenQ5WuRoSM,61,mouse pattering,train
weryb2K7JPQ,0,"race car, auto racing",train
wetwDifZBCU,0,fireworks banging,train
wexWn7OlwsA,15,singing bowl,train
wey1WgeJHEc,57,bowling impact,train
weznu3NWonc,8,playing squash,train
wf02cNYpuWI,80,"railroad car, train wagon",train
wf0dp96AumQ,982,child singing,train
wf0dp96AumQ,1452,child singing,train
wf1kYZ1V-9E,179,playing sitar,train
wf1kYZ1V-9E,209,playing sitar,train
wf4c-LMJeeA,59,tap dancing,train
wf5zaQTMDQM,0,splashing water,train
wf7npBqsN_k,10,playing harp,train
wf8N1Ucfb7E,420,people clapping,train
wfAA1nHeRGk,87,people marching,train
wfAA1nHeRGk,106,people marching,train
wfBEgcLGBDs,30,"pigeon, dove cooing",train
wfG5n5hmOy8,0,playing acoustic guitar,train
wfHeoPDLMaM,30,duck quacking,train
wfIHKIsTAS4,195,lighting firecrackers,train
wfIHKIsTAS4,212,lighting firecrackers,train
wfKBG7ag9hA,29,rope skipping,train
wfKBG7ag9hA,67,rope skipping,train
wfLNKvKTNbo,90,playing cello,train
wfMSvy4BZQU,29,mynah bird singing,train
wfMSvy4BZQU,94,mynah bird singing,train
wfNXc9M3Tqs,20,cat growling,train
wfNXc9M3Tqs,33,cat growling,train
wfPXJiMQ0s0,30,playing bagpipes,train
wfRWvI16wxw,47,lions growling,test
wfRWvI16wxw,86,lions growling,test
wfS6n2GfdLE,9,dog howling,train
wfS6n2GfdLE,25,dog howling,train
wfV4nWvwCBo,30,"rowboat, canoe, kayak rowing",train
wf_R3e5VR-s,30,playing cymbal,train
wfcN7GLSqYM,22,people marching,train
wfdTpX5KrC8,10,people screaming,train
wfgT4IUWTPo,121,tractor digging,train
wfh4-hYWOE0,90,playing acoustic guitar,train
wfix2X5XBU4,27,hail,train
wfkMG5dijvs,40,playing cymbal,train
wfl8t6cPIdQ,94,arc welding,train
wfltikFvhWc,0,toilet flushing,train
wfoFzVh9dNg,73,tap dancing,train
wfrtVnsVNhc,210,ocean burbling,train
wfssdCcmXKQ,0,playing piano,train
wftSsiX-yX0,150,playing bagpipes,train
wfumIybB0Is,8,playing tambourine,train
wfx27eN0Mv4,365,playing shofar,train
wfy1PFcESew,40,lawn mowing,train
wfyO_8ngZ3k,67,alarm clock ringing,train
wg-3WiujNK0,60,mouse pattering,train
wg17xPCkUTc,30,printer printing,train
wg3JTsRHbGI,0,chainsawing trees,train
wg3WlosEBw0,63,playing tennis,train
wg3pAs4yKnE,68,playing tabla,train
wg3pAs4yKnE,148,playing tabla,train
wg4z_dvZ1YM,30,fireworks banging,train
wgBb9zZunE0,30,pheasant crowing,train
wgBb9zZunE0,202,pheasant crowing,train
wgF9lVdT6K4,0,playing tennis,train
wgF9lVdT6K4,32,playing tennis,train
wgHcdJPcUxA,10,fireworks banging,train
wgIE51p26u8,21,elk bugling,test
wgJMP7M_lZQ,170,church bell ringing,train
wgJNJdETe4k,20,helicopter,train
wgJSmjljYJc,411,ambulance siren,train
wgN2nEUSQLI,0,"vehicle horn, car horn, honking",train
wgOlwI5jKos,411,dog barking,train
wgQaJ8ZTJqw,45,fire truck siren,train
wgRe0LmwmOo,60,"electric shaver, electric razor shaving",train
wgRe0LmwmOo,170,"electric shaver, electric razor shaving",train
wgS8JmRU9H0,30,playing clarinet,train
wgT4rbZ5kvc,22,people burping,test
wgUFNAdSm68,157,playing badminton,train
wgWzifqb1Ek,22,wood thrush calling,train
wgWzifqb1Ek,33,wood thrush calling,train
wgY154YnxQM,30,playing drum kit,train
wgY59Dh8XMo,141,francolin calling,test
wgZJDgCNwZk,30,playing trumpet,train
wgcB47zAJew,70,ocean burbling,train
wgcMG4EijSo,41,playing timpani,train
wgcMG4EijSo,97,playing timpani,train
wgc_ojhOADs,440,"bird chirping, tweeting",train
wgdRva2zlG4,63,hair dryer drying,train
wgdRva2zlG4,375,hair dryer drying,train
wgg4tCyyMpY,9,cap gun shooting,train
wgg6YgGx4Rk,30,firing cannon,test
wghhuK31fHw,50,people crowd,train
