l_LlE4MnLCU,58,ferret dooking,test
l_R8YIOG2l0,30,police car (siren),train
l_SEPV8JB1U,10,dog barking,train
l_SwW5kQMIE,0,playing saxophone,train
l_SwW5kQMIE,62,playing saxophone,train
l_TXSIwL9u4,71,cow lowing,train
l_UaowJaR9k,30,"race car, auto racing",train
l_V3kfGa7zE,234,fire crackling,train
l_V3kfGa7zE,359,fire crackling,train
l_VAgqtQ_bY,91,volcano explosion,train
l_VNItb9hEU,1,francolin calling,train
l_VNItb9hEU,11,francolin calling,train
l_WI-owVBh4,117,playing erhu,train
l_WI-owVBh4,161,playing erhu,train
l_Z8wl1T3Ec,55,cheetah chirrup,train
l_Z8wl1T3Ec,74,cheetah chirrup,train
l_bfmzgQBUg,200,playing cello,train
l_cQd3Tgtek,19,"vehicle horn, car horn, honking",train
l_d3maLWeGU,151,arc welding,train
l_lLx-eRwLQ,131,male singing,train
l_lldYrjj2U,0,tap dancing,train
l_nm9hp6_ag,130,cricket chirping,train
l_nm9hp6_ag,144,cricket chirping,train
l_p98rU1pz0,83,firing muskets,train
l_pRm8sos_E,9,"ice cream truck, ice cream van",train
l_pbM3hrR2A,369,spraying water,train
l_qujdvRl6c,59,cell phone buzzing,test
l_thuxgn0wU,8,horse neighing,train
l_thuxgn0wU,19,horse neighing,train
l_w8juMmu4k,30,lighting firecrackers,test
l_yQRqBHswg,50,playing accordion,train
l_yv1_NPVyU,340,"female speech, woman speaking",train
la1XLbWuekA,40,stream burbling,train
la4tBHtNJho,290,playing bass guitar,train
la7kxX8nlrg,30,driving buses,train
la9GZ3_bUaw,242,people sneezing,train
la9HAlY7BbQ,109,tractor digging,train
la9HAlY7BbQ,174,tractor digging,train
la9zAU-2Dhc,41,pheasant crowing,train
la9zAU-2Dhc,65,pheasant crowing,train
laCFYyisbvY,371,beat boxing,train
laEFWNS-K0k,0,playing ukulele,train
laEFWNS-K0k,43,playing ukulele,train
laGTOPRV5LQ,0,people crowd,train
laPK47sB1l4,22,beat boxing,train
laSDlOFM5vc,25,canary calling,test
laTBSxD_ND0,21,wood thrush calling,train
laTBSxD_ND0,36,wood thrush calling,train
laU4KZywgy8,10,typing on computer keyboard,train
laXjSrwNk1w,30,"subway, metro, underground",train
la_dDjxVVHk,139,driving snowmobile,train
laaJ0qJt-fM,80,ambulance siren,train
