video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,498ynMnZ6Lo_30,https://www.youtube.com/watch?v=498ynMnZ6Lo,"[""00:00:30.000"", ""00:00:40.000""]",498ynMnZ6Lo
10.0,vggsound,499pO6s00Sw_30,https://www.youtube.com/watch?v=499pO6s00Sw,"[""00:00:30.000"", ""00:00:40.000""]",499pO6s00Sw
10.0,vggsound,49BFxoELJJs_30,https://www.youtube.com/watch?v=49BFxoELJJs,"[""00:00:30.000"", ""00:00:40.000""]",49BFxoELJJs
10.0,vggsound,49C9J7VXy04_47,https://www.youtube.com/watch?v=49C9J7VXy04,"[""00:00:47.000"", ""00:00:57.000""]",49C9J7VXy04
10.0,vggsound,49C9J7VXy04_100,https://www.youtube.com/watch?v=49C9J7VXy04,"[""00:01:40.000"", ""00:01:50.000""]",49C9J7VXy04
10.0,vggsound,49D4LrHmJ9w_30,https://www.youtube.com/watch?v=49D4LrHmJ9w,"[""00:00:30.000"", ""00:00:40.000""]",49D4LrHmJ9w
10.0,vggsound,49EbEgKoqfI_164,https://www.youtube.com/watch?v=49EbEgKoqfI,"[""00:02:44.000"", ""00:02:54.000""]",49EbEgKoqfI
10.0,vggsound,49EeQmpyIFM_33,https://www.youtube.com/watch?v=49EeQmpyIFM,"[""00:00:33.000"", ""00:00:43.000""]",49EeQmpyIFM
10.0,vggsound,49EeQmpyIFM_44,https://www.youtube.com/watch?v=49EeQmpyIFM,"[""00:00:44.000"", ""00:00:54.000""]",49EeQmpyIFM
10.0,vggsound,49EtYu8b7Vg_30,https://www.youtube.com/watch?v=49EtYu8b7Vg,"[""00:00:30.000"", ""00:00:40.000""]",49EtYu8b7Vg
10.0,vggsound,49Ft2dG5L8c_0,https://www.youtube.com/watch?v=49Ft2dG5L8c,"[""00:00:00.000"", ""00:00:10.000""]",49Ft2dG5L8c
10.0,vggsound,49ICNSx-b-E_0,https://www.youtube.com/watch?v=49ICNSx-b-E,"[""00:00:00.000"", ""00:00:10.000""]",49ICNSx-b-E
10.0,vggsound,49K7F9ULHwg_10,https://www.youtube.com/watch?v=49K7F9ULHwg,"[""00:00:10.000"", ""00:00:20.000""]",49K7F9ULHwg
10.0,vggsound,49KZ3abYtjQ_50,https://www.youtube.com/watch?v=49KZ3abYtjQ,"[""00:00:50.000"", ""00:01:00.000""]",49KZ3abYtjQ
10.0,vggsound,49MA6I6h3S4_181,https://www.youtube.com/watch?v=49MA6I6h3S4,"[""00:03:01.000"", ""00:03:11.000""]",49MA6I6h3S4
10.0,vggsound,49NQ2KSmhdk_70,https://www.youtube.com/watch?v=49NQ2KSmhdk,"[""00:01:10.000"", ""00:01:20.000""]",49NQ2KSmhdk
10.0,vggsound,49O2SmEP6X4_368,https://www.youtube.com/watch?v=49O2SmEP6X4,"[""00:06:08.000"", ""00:06:18.000""]",49O2SmEP6X4
10.0,vggsound,49Ok3WqFmRU_140,https://www.youtube.com/watch?v=49Ok3WqFmRU,"[""00:02:20.000"", ""00:02:30.000""]",49Ok3WqFmRU
10.0,vggsound,49PCE6AXrGw_30,https://www.youtube.com/watch?v=49PCE6AXrGw,"[""00:00:30.000"", ""00:00:40.000""]",49PCE6AXrGw
10.0,vggsound,49Qvv8R-eo8_24,https://www.youtube.com/watch?v=49Qvv8R-eo8,"[""00:00:24.000"", ""00:00:34.000""]",49Qvv8R-eo8
10.0,vggsound,49TlIhNdwTc_41,https://www.youtube.com/watch?v=49TlIhNdwTc,"[""00:00:41.000"", ""00:00:51.000""]",49TlIhNdwTc
10.0,vggsound,49UBKM0CMqc_123,https://www.youtube.com/watch?v=49UBKM0CMqc,"[""00:02:03.000"", ""00:02:13.000""]",49UBKM0CMqc
10.0,vggsound,49VREVrqVYo_6,https://www.youtube.com/watch?v=49VREVrqVYo,"[""00:00:06.000"", ""00:00:16.000""]",49VREVrqVYo
10.0,vggsound,49WkPBcBPso_68,https://www.youtube.com/watch?v=49WkPBcBPso,"[""00:01:08.000"", ""00:01:18.000""]",49WkPBcBPso
10.0,vggsound,49WpWcOnPs4_200,https://www.youtube.com/watch?v=49WpWcOnPs4,"[""00:03:20.000"", ""00:03:30.000""]",49WpWcOnPs4
10.0,vggsound,49YI1Nq_Jmc_21,https://www.youtube.com/watch?v=49YI1Nq_Jmc,"[""00:00:21.000"", ""00:00:31.000""]",49YI1Nq_Jmc
10.0,vggsound,49YpG2ccFy8_30,https://www.youtube.com/watch?v=49YpG2ccFy8,"[""00:00:30.000"", ""00:00:40.000""]",49YpG2ccFy8
10.0,vggsound,49Z9l5j9cUc_39,https://www.youtube.com/watch?v=49Z9l5j9cUc,"[""00:00:39.000"", ""00:00:49.000""]",49Z9l5j9cUc
10.0,vggsound,49_BMvgI8c8_40,https://www.youtube.com/watch?v=49_BMvgI8c8,"[""00:00:40.000"", ""00:00:50.000""]",49_BMvgI8c8
10.0,vggsound,49bodvIUNqI_8,https://www.youtube.com/watch?v=49bodvIUNqI,"[""00:00:08.000"", ""00:00:18.000""]",49bodvIUNqI
