ZQ3C1PfBEvQ,14,dog growling,train
ZQ6q-mvWhKk,116,shot football,test
ZQ8UZ3kd_no,1,owl hooting,train
ZQ8UZ3kd_no,11,owl hooting,train
ZQ9ZV5uZZyQ,28,playing glockenspiel,test
ZQBCZ8YvBx0,40,"race car, auto racing",train
ZQDL-4bp7Sc,51,francolin calling,train
ZQEdpo2VRnw,68,arc welding,train
ZQIFEUrZCMQ,28,machine gun shooting,train
ZQIFEUrZCMQ,169,machine gun shooting,train
ZQMs8f-71N4,90,playing mandolin,train
ZQMs8f-71N4,107,playing mandolin,train
ZQO_uhrJPNA,110,"playing violin, fiddle",train
ZQRgEBZ6FYs,24,horse neighing,train
ZQS3fmNaFrA,490,singing choir,train
ZQTqU8A5GKc,60,playing bass guitar,train
ZQUM2EvRc6k,30,"engine accelerating, revving, vroom",train
ZQVNqCjUz_k,18,dog growling,train
ZQVNqCjUz_k,42,dog growling,train
ZQWKl6ozxXc,15,train whistling,train
ZQWO_DYnq5Q,0,playing ukulele,train
ZQWO_DYnq5Q,73,playing ukulele,train
ZQYylxLBA-0,20,lawn mowing,train
ZQZ5NO15l9g,89,playing bassoon,train
ZQ_Gh43R1bA,10,toilet flushing,train
ZQ_d8kWsrUc,637,planing timber,test
ZQaLxd5NP-o,320,"subway, metro, underground",train
ZQfco9n4560,121,playing double bass,train
ZQfco9n4560,136,playing double bass,train
ZQiJ79mGUq0,953,"heart sounds, heartbeat",train
ZQiJ79mGUq0,1021,"heart sounds, heartbeat",train
ZQjImakEVbw,101,playing darts,train
ZQjImakEVbw,228,playing darts,train
ZQjaBxyh3AU,361,playing squash,train
ZQjuK85Qeiw,106,opening or closing car electric windows,train
ZQnumCXjf1s,0,horse neighing,train
ZQnumCXjf1s,74,horse neighing,train
ZQqgwiTnKII,494,train horning,test
ZQu8qzeRL6Q,34,car engine idling,train
ZQueRmEtUlQ,70,"engine accelerating, revving, vroom",train
ZQwmbfu44cg,37,typing on typewriter,train
ZQwmbfu44cg,293,typing on typewriter,train
ZQxxW_nHwso,30,playing banjo,train
ZR0zSEUJY3k,30,driving buses,train
ZR7bpDbtE2g,90,stream burbling,train
ZR84yRou2bA,20,playing flute,train
ZRBEi3sil0Y,680,scuba diving,train
ZRBZBg7igyA,120,train horning,train
ZRBdcMCPFV8,39,footsteps on snow,test
ZRC7nfJChUc,7,"electric shaver, electric razor shaving",test
ZRCGhdsm9SU,22,fire truck siren,train
ZRCPrIU1Zuw,10,scuba diving,train
ZRCPrIU1Zuw,20,scuba diving,train
ZRE2nROs1nk,20,bird wings flapping,train
ZRIWRf1IPIU,97,lighting firecrackers,train
ZRIWRf1IPIU,110,lighting firecrackers,train
ZRKdgG0wXSI,190,bird wings flapping,train
ZRMZg1dm77I,1,dog howling,train
ZRMZg1dm77I,11,dog howling,train
ZRMoAtSJS4k,128,tapping guitar,train
ZRMoAtSJS4k,206,tapping guitar,train
ZROBJn4lZzw,0,volcano explosion,train
ZROBJn4lZzw,83,volcano explosion,train
ZRPthMRpwRo,0,owl hooting,train
ZRQ3vw3wNQ0,10,vacuum cleaner cleaning floors,test
ZRQzNVCBFh8,140,"child speech, kid speaking",train
ZRR0x9KC5lw,473,lighting firecrackers,train
ZRR0x9KC5lw,489,lighting firecrackers,train
ZRUVFAtHYmY,110,playing vibraphone,train
ZRVktsXO9FI,66,scuba diving,test
ZRWaglbcm5g,24,playing harpsichord,train
ZRWaglbcm5g,40,playing harpsichord,train
ZRXLzuQr404,72,wood thrush calling,train
ZRXUru_3Big,112,electric grinder grinding,test
ZRXym93mkWQ,100,train horning,train
ZRYpUGp7-C0,247,playing trombone,train
ZRZ5qRa3a7k,30,playing harpsichord,train
ZRbAhRimdGU,0,chicken crowing,train
ZRbMNdX5vqI,130,playing acoustic guitar,train
ZRbYjXQbavo,30,sliding door,train
ZRdbwYwr3qQ,329,basketball bounce,train
ZRdbwYwr3qQ,406,basketball bounce,train
ZRenopAhKGA,98,pumping water,train
ZRfJmqmoX2A,20,sliding door,train
ZRgcJOdnn18,149,hedge trimmer running,train
ZRgcJOdnn18,243,hedge trimmer running,train
ZRglWq4s3kE,41,playing squash,train
ZRiRxLx4bg4,30,playing harpsichord,train
ZRlcW5mtaWY,30,dog bow-wow,train
ZRoZlxSgRP8,159,playing table tennis,train
ZRqorZIca7I,1,toilet flushing,train
ZRsiYLsGcOM,74,pheasant crowing,train
ZRsiYLsGcOM,104,pheasant crowing,train
ZRtKVamPjnI,189,playing electric guitar,train
ZRxkGeU-AC8,30,playing flute,train
ZS0VJFxcjww,200,missile launch,train
ZS0VJFxcjww,265,missile launch,train
ZS1ZB8g5QqI,41,playing erhu,train
ZS3O0OOn0a0,342,playing table tennis,train
ZS3XSh34q3c,60,printer printing,train
ZS3baXd4imI,46,playing saxophone,train
ZS4Chf9yh8s,20,mouse squeaking,test
ZS5k6kMeuvk,1,playing glockenspiel,train
ZS5vqzFhl1o,180,people clapping,train
ZS7bf3avohU,1,civil defense siren,test
ZS8nn7yY9pI,0,crow cawing,train
ZSBPK9jmB8U,18,people humming,train
ZSBPK9jmB8U,49,people humming,train
ZSBYeSGa2vM,160,playing saxophone,train
ZSBk29NOYmQ,40,playing cello,train
ZSCBb0c538w,401,elk bugling,train
ZSEXDp--IV0,231,playing harmonica,train
ZSFJUp7gx5E,52,playing cornet,train
ZSFJUp7gx5E,63,playing cornet,train
ZSJcM6qBEL0,30,duck quacking,train
ZSJewqlhYmY,230,toilet flushing,train
ZSKEYCslZbc,0,owl hooting,train
ZSNdWd84UQk,69,cat purring,train
ZSNdWd84UQk,326,cat purring,train
ZSQLjxIsDYI,26,hedge trimmer running,test
ZSRpdY2bjY4,29,car engine knocking,train
ZSToXRhOORE,0,waterfall burbling,train
ZSUOCgtMV14,6,turkey gobbling,train
ZSVlHWhT12U,110,people whistling,train
ZSVzGyl9zMc,150,"race car, auto racing",train
ZSWEK5T2O9s,201,people shuffling,train
ZSWEK5T2O9s,454,people shuffling,train
ZSWTzgL8j2k,261,tractor digging,train
ZSZkSuC3lL0,3,bird squawking,train
ZSZkSuC3lL0,59,bird squawking,train
ZSa-7nQ3sag,20,pheasant crowing,train
ZSa-7nQ3sag,34,pheasant crowing,train
ZSgV9CjI5Es,30,wind rustling leaves,train
ZSipf_m509g,26,squishing water,train
ZSipf_m509g,50,squishing water,train
ZSj68Mm4-LY,6,people sneezing,train
ZSjJ0Wop4m0,0,mouse squeaking,test
ZSkeNbTwXdg,0,dog baying,train
ZSkeNbTwXdg,81,dog baying,train
ZSkyS3mfy8w,37,people belly laughing,train
ZSkyS3mfy8w,48,people belly laughing,train
ZSnTjRlDNX8,40,playing cymbal,train
ZSneKFrq6GA,510,"subway, metro, underground",train
ZSpNgmX_wDM,30,"pigeon, dove cooing",train
ZSqKAFe326w,63,dinosaurs bellowing,test
ZSs-kmTvKEk,0,people clapping,train
ZSw2DzmIhok,30,playing drum kit,train
ZSyMeic50po,1,people sneezing,train
ZSyMeic50po,28,people sneezing,train
ZT-rdjv8wgQ,71,child singing,train
ZT0NH7cb3ro,9,people burping,train
ZT1s9fDbfB0,270,driving buses,train
ZT3X1fYFViE,80,"alligators, crocodiles hissing",train
ZT3X1fYFViE,966,"alligators, crocodiles hissing",train
ZT3jQW3tvt0,15,canary calling,test
ZT4pW4K34Pg,1,chinchilla barking,train
ZTA1rWNbQbw,157,playing squash,train
ZTANOzyOGoU,90,people running,train
ZTBaXHPSF4Y,0,lions growling,train
ZTFloiNAB1I,35,playing double bass,train
ZTFloiNAB1I,88,playing double bass,train
ZTG9Lotd5eo,0,train horning,train
ZTIr-lBdLnA,233,dog baying,train
ZTLtURtLB5E,6,electric grinder grinding,train
ZTPEOTgdhBI,0,yodelling,train
ZTPEOTgdhBI,10,yodelling,train
ZTPG5yJ7DoU,183,train wheels squealing,train
ZTPG5yJ7DoU,296,train wheels squealing,train
ZTPMGHy6G6s,130,playing trumpet,train
ZTRbQ5z6lgQ,76,hammering nails,train
ZTRbQ5z6lgQ,179,hammering nails,train
ZTSS3o7SS9U,34,rope skipping,train
ZTSS3o7SS9U,45,rope skipping,train
ZTWR-YPawjc,453,lathe spinning,train
ZTWmIBCBt5w,27,train wheels squealing,train
ZTXkIwClSQ8,3,airplane,train
ZTY2Fw2XSK4,36,underwater bubbling,train
ZTYnLOOHa6s,43,playing saxophone,train
ZTZemqwuTB4,98,playing squash,train
ZTZmIgInmrw,131,people eating crisps,train
ZTZmIgInmrw,235,people eating crisps,train
ZTb-iEjM1QY,106,people marching,train
ZTb-iEjM1QY,121,people marching,train
ZTcQTHibWjk,7,playing guiro,train
ZTezG3MC1yE,1026,playing bugle,train
ZTezG3MC1yE,1045,playing bugle,train
ZTfBuX3K44Q,10,using sewing machines,train
ZThDHN5SAiQ,0,waterfall burbling,train
ZTkrreklLmM,40,ambulance siren,train
ZTkybkbSl1Q,30,orchestra,train
ZTnotZq40i4,53,woodpecker pecking tree,train
ZToM4Gxiab4,30,orchestra,train
ZToucWzyMGE,286,frog croaking,train
ZTpgABEwAoo,251,singing bowl,train
ZTqhllInu3k,70,chicken crowing,train
ZTro2rnPfp8,20,ocean burbling,train
ZTtTPW4i69c,530,"rowboat, canoe, kayak rowing",train
ZTxtYwHGy3Y,57,playing bongo,train
ZTxtYwHGy3Y,68,playing bongo,train
ZTz6u5VPZr0,259,footsteps on snow,train
ZTz6u5VPZr0,681,footsteps on snow,train
ZTzXbhDe7RE,589,car engine idling,train
ZTzqKSQbkvI,393,ripping paper,train
ZTzqKSQbkvI,453,ripping paper,train
ZU23IexLPSk,0,toilet flushing,train
ZU24o8WBd8M,470,splashing water,test
ZU2sDmG9dj8,30,lawn mowing,train
ZU46i2B5t6I,70,wind noise,train
ZU4sOMVKb1k,440,skidding,train
ZU8uDwGUIVE,27,duck quacking,train
ZU8uDwGUIVE,250,duck quacking,train
ZU9P2kX5Hkc,30,"rowboat, canoe, kayak rowing",train
ZUADmsqVwt8,30,playing vibraphone,train
ZUCmNyDcu7c,101,basketball bounce,train
ZUEfsa5MScI,237,playing clarinet,train
ZUEfsa5MScI,267,playing clarinet,train
ZUINFNQpiNk,80,people hiccup,train
ZUITHumAwlo,7,playing tabla,train
ZUJ5LJGX9oc,20,lawn mowing,train
ZUJJVwiO-Lo,41,rope skipping,train
ZUKJbedeoZk,10,helicopter,train
ZUKkUsrWyn0,30,printer printing,train
ZUNu1Igkp44,0,opening or closing drawers,train
ZUPLFIqO5iI,4,"cattle, bovinae cowbell",train
ZUPLFIqO5iI,65,"cattle, bovinae cowbell",train
ZUPakELqlak,0,dog howling,train
ZUPakELqlak,11,dog howling,train
ZUWVsiVvbcI,115,people crowd,train
ZUZ33DFj6F0,20,waterfall burbling,train
ZUZYoVw7moc,150,playing cornet,train
ZUZYoVw7moc,339,playing cornet,train
ZUg7rRpFGvA,0,playing shofar,train
ZUj4AVItTuU,210,"subway, metro, underground",train
ZUjgmZrfZrM,16,car engine idling,train
ZUjgmZrfZrM,107,car engine idling,train
ZUjum5gZMKM,140,playing accordion,train
ZUn35N0BGco,40,crow cawing,train
ZUn35N0BGco,69,crow cawing,train
ZUo0XMQ68AA,120,chainsawing trees,train
ZUp2sBZvw5Q,82,train wheels squealing,test
ZUpYgGKzK-s,3,air conditioning noise,train
ZUpYgGKzK-s,311,air conditioning noise,train
ZUu0Fd5L894,160,orchestra,train
ZUueeuTmgZc,412,elk bugling,train
