video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,bl8FqJtS4-Q_30,https://www.youtube.com/watch?v=bl8FqJtS4-Q,"[""00:00:30.000"", ""00:00:40.000""]",bl8FqJtS4-Q
10.0,vggsound,blD2kLDDcEE_260,https://www.youtube.com/watch?v=blD2kLDDcEE,"[""00:04:20.000"", ""00:04:30.000""]",blD2kLDDcEE
10.0,vggsound,blDW2trdABg_20,https://www.youtube.com/watch?v=blDW2trdABg,"[""00:00:20.000"", ""00:00:30.000""]",blDW2trdABg
10.0,vggsound,blDlxEUbGqI_0,https://www.youtube.com/watch?v=blDlxEUbGqI,"[""00:00:00.000"", ""00:00:10.000""]",blDlxEUbGqI
10.0,vggsound,blDlxEUbGqI_10,https://www.youtube.com/watch?v=blDlxEUbGqI,"[""00:00:10.000"", ""00:00:20.000""]",blDlxEUbGqI
10.0,vggsound,blENMp8EZLY_30,https://www.youtube.com/watch?v=blENMp8EZLY,"[""00:00:30.000"", ""00:00:40.000""]",blENMp8EZLY
10.0,vggsound,blEfKMMZH00_232,https://www.youtube.com/watch?v=blEfKMMZH00,"[""00:03:52.000"", ""00:04:02.000""]",blEfKMMZH00
10.0,vggsound,blF9rmOqfV8_290,https://www.youtube.com/watch?v=blF9rmOqfV8,"[""00:04:50.000"", ""00:05:00.000""]",blF9rmOqfV8
10.0,vggsound,blFP1NDXvwQ_40,https://www.youtube.com/watch?v=blFP1NDXvwQ,"[""00:00:40.000"", ""00:00:50.000""]",blFP1NDXvwQ
10.0,vggsound,blGCJoWrwV0_30,https://www.youtube.com/watch?v=blGCJoWrwV0,"[""00:00:30.000"", ""00:00:40.000""]",blGCJoWrwV0
10.0,vggsound,blGSOjsAtdg_0,https://www.youtube.com/watch?v=blGSOjsAtdg,"[""00:00:00.000"", ""00:00:10.000""]",blGSOjsAtdg
10.0,vggsound,blKyeIX37SQ_193,https://www.youtube.com/watch?v=blKyeIX37SQ,"[""00:03:13.000"", ""00:03:23.000""]",blKyeIX37SQ
10.0,vggsound,blMKXBscM7U_205,https://www.youtube.com/watch?v=blMKXBscM7U,"[""00:03:25.000"", ""00:03:35.000""]",blMKXBscM7U
