video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,iMfeiwWkdMA_216,https://www.youtube.com/watch?v=iMfeiwWkdMA,"[""00:03:36.000"", ""00:03:46.000""]",iMfeiwWkdMA
10.0,vggsound,iMhUXLnPjZ8_257,https://www.youtube.com/watch?v=iMhUXLnPjZ8,"[""00:04:17.000"", ""00:04:27.000""]",iMhUXLnPjZ8
10.0,vggsound,iMioPAdEN64_30,https://www.youtube.com/watch?v=iMioPAdEN64,"[""00:00:30.000"", ""00:00:40.000""]",iMioPAdEN64
10.0,vggsound,iMkAhtR-k-o_20,https://www.youtube.com/watch?v=iMkAhtR-k-o,"[""00:00:20.000"", ""00:00:30.000""]",iMkAhtR-k-o
10.0,vggsound,iMmpUK0CjA0_81,https://www.youtube.com/watch?v=iMmpUK0CjA0,"[""00:01:21.000"", ""00:01:31.000""]",iMmpUK0CjA0
10.0,vggsound,iMmu1e8ZGiE_94,https://www.youtube.com/watch?v=iMmu1e8ZGiE,"[""00:01:34.000"", ""00:01:44.000""]",iMmu1e8ZGiE
10.0,vggsound,iMmu1e8ZGiE_300,https://www.youtube.com/watch?v=iMmu1e8ZGiE,"[""00:05:00.000"", ""00:05:10.000""]",iMmu1e8ZGiE
10.0,vggsound,iMr9y_QsC0s_110,https://www.youtube.com/watch?v=iMr9y_QsC0s,"[""00:01:50.000"", ""00:02:00.000""]",iMr9y_QsC0s
10.0,vggsound,iMrrriRX_CE_130,https://www.youtube.com/watch?v=iMrrriRX_CE,"[""00:02:10.000"", ""00:02:20.000""]",iMrrriRX_CE
10.0,vggsound,iMvuvvgJdew_0,https://www.youtube.com/watch?v=iMvuvvgJdew,"[""00:00:00.000"", ""00:00:10.000""]",iMvuvvgJdew
10.0,vggsound,iMxFNjyZ2iA_251,https://www.youtube.com/watch?v=iMxFNjyZ2iA,"[""00:04:11.000"", ""00:04:21.000""]",iMxFNjyZ2iA
10.0,vggsound,iMxFNjyZ2iA_310,https://www.youtube.com/watch?v=iMxFNjyZ2iA,"[""00:05:10.000"", ""00:05:20.000""]",iMxFNjyZ2iA
10.0,vggsound,iMxZUcAmZD0_130,https://www.youtube.com/watch?v=iMxZUcAmZD0,"[""00:02:10.000"", ""00:02:20.000""]",iMxZUcAmZD0
10.0,vggsound,iMzPFNjwNcg_12,https://www.youtube.com/watch?v=iMzPFNjwNcg,"[""00:00:12.000"", ""00:00:22.000""]",iMzPFNjwNcg
10.0,vggsound,iN0aHJ7TIjU_0,https://www.youtube.com/watch?v=iN0aHJ7TIjU,"[""00:00:00.000"", ""00:00:10.000""]",iN0aHJ7TIjU
10.0,vggsound,iN0nXnS4XWo_104,https://www.youtube.com/watch?v=iN0nXnS4XWo,"[""00:01:44.000"", ""00:01:54.000""]",iN0nXnS4XWo
10.0,vggsound,iN0nXnS4XWo_190,https://www.youtube.com/watch?v=iN0nXnS4XWo,"[""00:03:10.000"", ""00:03:20.000""]",iN0nXnS4XWo
10.0,vggsound,iN3jUaGIa4c_3,https://www.youtube.com/watch?v=iN3jUaGIa4c,"[""00:00:03.000"", ""00:00:13.000""]",iN3jUaGIa4c
10.0,vggsound,iN3jUaGIa4c_14,https://www.youtube.com/watch?v=iN3jUaGIa4c,"[""00:00:14.000"", ""00:00:24.000""]",iN3jUaGIa4c
10.0,vggsound,iN6QpvO38WM_100,https://www.youtube.com/watch?v=iN6QpvO38WM,"[""00:01:40.000"", ""00:01:50.000""]",iN6QpvO38WM
10.0,vggsound,iNCIMmSRgB8_44,https://www.youtube.com/watch?v=iNCIMmSRgB8,"[""00:00:44.000"", ""00:00:54.000""]",iNCIMmSRgB8
10.0,vggsound,iNCIMmSRgB8_55,https://www.youtube.com/watch?v=iNCIMmSRgB8,"[""00:00:55.000"", ""00:01:05.000""]",iNCIMmSRgB8
10.0,vggsound,iNDk5GZwU9k_403,https://www.youtube.com/watch?v=iNDk5GZwU9k,"[""00:06:43.000"", ""00:06:53.000""]",iNDk5GZwU9k
10.0,vggsound,iNEdX9wZj2g_390,https://www.youtube.com/watch?v=iNEdX9wZj2g,"[""00:06:30.000"", ""00:06:40.000""]",iNEdX9wZj2g
10.0,vggsound,iNFsYjfTRlA_30,https://www.youtube.com/watch?v=iNFsYjfTRlA,"[""00:00:30.000"", ""00:00:40.000""]",iNFsYjfTRlA
10.0,vggsound,iNGQ2Il0H4s_106,https://www.youtube.com/watch?v=iNGQ2Il0H4s,"[""00:01:46.000"", ""00:01:56.000""]",iNGQ2Il0H4s
10.0,vggsound,iNK9NDX9xEY_60,https://www.youtube.com/watch?v=iNK9NDX9xEY,"[""00:01:00.000"", ""00:01:10.000""]",iNK9NDX9xEY
10.0,vggsound,iNKyh5HEAwE_214,https://www.youtube.com/watch?v=iNKyh5HEAwE,"[""00:03:34.000"", ""00:03:44.000""]",iNKyh5HEAwE
10.0,vggsound,iNKyh5HEAwE_243,https://www.youtube.com/watch?v=iNKyh5HEAwE,"[""00:04:03.000"", ""00:04:13.000""]",iNKyh5HEAwE
10.0,vggsound,iNLG0kRRiWs_112,https://www.youtube.com/watch?v=iNLG0kRRiWs,"[""00:01:52.000"", ""00:02:02.000""]",iNLG0kRRiWs
10.0,vggsound,iNO40OBUgGM_590,https://www.youtube.com/watch?v=iNO40OBUgGM,"[""00:09:50.000"", ""00:10:00.000""]",iNO40OBUgGM
10.0,vggsound,iNOlL5tWxTg_503,https://www.youtube.com/watch?v=iNOlL5tWxTg,"[""00:08:23.000"", ""00:08:33.000""]",iNOlL5tWxTg
10.0,vggsound,iNOlL5tWxTg_787,https://www.youtube.com/watch?v=iNOlL5tWxTg,"[""00:13:07.000"", ""00:13:17.000""]",iNOlL5tWxTg
10.0,vggsound,iNQ-n9PnXqU_15,https://www.youtube.com/watch?v=iNQ-n9PnXqU,"[""00:00:15.000"", ""00:00:25.000""]",iNQ-n9PnXqU
10.0,vggsound,iNS9VZIJlxo_140,https://www.youtube.com/watch?v=iNS9VZIJlxo,"[""00:02:20.000"", ""00:02:30.000""]",iNS9VZIJlxo
10.0,vggsound,iNSsuBAftCk_16,https://www.youtube.com/watch?v=iNSsuBAftCk,"[""00:00:16.000"", ""00:00:26.000""]",iNSsuBAftCk
10.0,vggsound,iNVSOyy3p6A_19,https://www.youtube.com/watch?v=iNVSOyy3p6A,"[""00:00:19.000"", ""00:00:29.000""]",iNVSOyy3p6A
10.0,vggsound,iNWWGCjTn8o_110,https://www.youtube.com/watch?v=iNWWGCjTn8o,"[""00:01:50.000"", ""00:02:00.000""]",iNWWGCjTn8o
10.0,vggsound,iNZ0pDkHVFE_30,https://www.youtube.com/watch?v=iNZ0pDkHVFE,"[""00:00:30.000"", ""00:00:40.000""]",iNZ0pDkHVFE
10.0,vggsound,iNeJ1Olo1fo_262,https://www.youtube.com/watch?v=iNeJ1Olo1fo,"[""00:04:22.000"", ""00:04:32.000""]",iNeJ1Olo1fo
