video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,wpAsNOFNIYY_139,https://www.youtube.com/watch?v=wpAsNOFNIYY,"[""00:02:19.000"", ""00:02:29.000""]",wpAsNOFNIYY
10.0,vggsound,wpB2XARrPTM_30,https://www.youtube.com/watch?v=wpB2XARrPTM,"[""00:00:30.000"", ""00:00:40.000""]",wpB2XARrPTM
10.0,vggsound,wpE8kBhsbJo_594,https://www.youtube.com/watch?v=wpE8kBhsbJo,"[""00:09:54.000"", ""00:10:04.000""]",wpE8kBhsbJo
10.0,vggsound,wpHD3ggES7Q_20,https://www.youtube.com/watch?v=wpHD3ggES7Q,"[""00:00:20.000"", ""00:00:30.000""]",wpHD3ggES7Q
10.0,vggsound,wpI3_dRm1Wg_410,https://www.youtube.com/watch?v=wpI3_dRm1Wg,"[""00:06:50.000"", ""00:07:00.000""]",wpI3_dRm1Wg
10.0,vggsound,wpJ24YS8WOE_45,https://www.youtube.com/watch?v=wpJ24YS8WOE,"[""00:00:45.000"", ""00:00:55.000""]",wpJ24YS8WOE
10.0,vggsound,wpJ24YS8WOE_268,https://www.youtube.com/watch?v=wpJ24YS8WOE,"[""00:04:28.000"", ""00:04:38.000""]",wpJ24YS8WOE
10.0,vggsound,wpJCGvCd3VY_30,https://www.youtube.com/watch?v=wpJCGvCd3VY,"[""00:00:30.000"", ""00:00:40.000""]",wpJCGvCd3VY
10.0,vggsound,wpJbW8fkOGM_30,https://www.youtube.com/watch?v=wpJbW8fkOGM,"[""00:00:30.000"", ""00:00:40.000""]",wpJbW8fkOGM
10.0,vggsound,wpJlDhIEh2Q_69,https://www.youtube.com/watch?v=wpJlDhIEh2Q,"[""00:01:09.000"", ""00:01:19.000""]",wpJlDhIEh2Q
10.0,vggsound,wpJlDhIEh2Q_104,https://www.youtube.com/watch?v=wpJlDhIEh2Q,"[""00:01:44.000"", ""00:01:54.000""]",wpJlDhIEh2Q
10.0,vggsound,wpLeiSyJu7s_80,https://www.youtube.com/watch?v=wpLeiSyJu7s,"[""00:01:20.000"", ""00:01:30.000""]",wpLeiSyJu7s
10.0,vggsound,wpLhJ_w_YLg_11,https://www.youtube.com/watch?v=wpLhJ_w_YLg,"[""00:00:11.000"", ""00:00:21.000""]",wpLhJ_w_YLg
10.0,vggsound,wpMjDx5wXug_103,https://www.youtube.com/watch?v=wpMjDx5wXug,"[""00:01:43.000"", ""00:01:53.000""]",wpMjDx5wXug
10.0,vggsound,wpQ3E7X467w_116,https://www.youtube.com/watch?v=wpQ3E7X467w,"[""00:01:56.000"", ""00:02:06.000""]",wpQ3E7X467w
