otCBpVqrpqg,7,whale calling,train
otCBpVqrpqg,54,whale calling,train
otCycYRVlpo,30,duck quacking,train
otHmrqsRq1k,60,wind noise,train
otIRIQ42JDs,0,hammering nails,train
otJ95PWVG6c,607,playing timpani,train
otJMLijSHo4,100,"subway, metro, underground",train
otMtXIua_r0,112,arc welding,train
otMvYjprWJA,0,baby laughter,train
otNX0rbFlOY,312,people marching,train
otNX0rbFlOY,454,people marching,train
otPnXtDc8eE,30,dog barking,train
otTPELQlnLc,532,people burping,train
otVCBszEI3M,350,people running,train
otWzGA_YoNA,490,playing flute,train
otb8nHcq-Oo,480,using sewing machines,test
otd3c9ZmeE8,36,tapping guitar,train
otfRBN7Y8dI,126,cat growling,train
otfRBN7Y8dI,145,cat growling,train
otjiO3KOV-Y,30,"rowboat, canoe, kayak rowing",train
otp3r8SfygA,63,people shuffling,train
otp3r8SfygA,102,people shuffling,train
otrLM1FmbXk,20,playing cello,train
otrmNaSSn3Y,56,barn swallow calling,train
otrmNaSSn3Y,78,barn swallow calling,train
ots1yld6DUA,9,sharpen knife,train
ots1yld6DUA,19,sharpen knife,train
otsGoaqmKQQ,0,otter growling,train
otsGoaqmKQQ,15,otter growling,train
ottAZNWuJnY,210,"child speech, kid speaking",train
ottlXj-9kYA,30,goose honking,train
otuNFVkz6YE,37,tractor digging,train
otuPmAecbXQ,87,gibbon howling,train
otw95PAUtO0,150,splashing water,train
otxbyzTFuxE,95,playing erhu,train
otzvy3PoJSg,9,frog croaking,train
ou-5wdKzJ6c,147,splashing water,train
ou-5wdKzJ6c,165,splashing water,train
ou0dlVHV0gU,320,chicken clucking,train
ou39AU7s-ls,110,"child speech, kid speaking",train
ou7ftoxRHzY,147,opening or closing car doors,test
ouCAO6pu_Ik,30,chainsawing trees,train
ouFSeUZY9K0,320,playing acoustic guitar,train
ouGsJCmyfc0,10,people burping,train
ouIc3cjm3_o,10,chainsawing trees,train
ouLF1FSsT0g,22,dog howling,train
ouLF1FSsT0g,41,dog howling,train
ouNwMotDz8s,89,playing snare drum,train
ouNwMotDz8s,112,playing snare drum,train
ouObIITeoB4,12,airplane,train
ouObIITeoB4,41,airplane,train
ouOx5KBK-qg,0,playing ukulele,train
ouPPVBBOODI,38,"bird chirping, tweeting",train
ouPPVBBOODI,40,"bird chirping, tweeting",train
ouPXvG6nBZE,28,church bell ringing,train
ouShjR2aFn0,20,fireworks banging,train
ouTTwnTrjPk,118,blowtorch igniting,test
ouY862klF2Q,0,playing trombone,train
ouY862klF2Q,279,playing trombone,train
ouZ768SWYxs,240,basketball bounce,train
ouZk7vYsiJc,50,playing piano,train
oubYsAonuJY,6,playing badminton,train
oudGaSuX7gw,20,hedge trimmer running,train
oudGaSuX7gw,55,hedge trimmer running,train
ouerepE9D9w,70,fireworks banging,train
ouhf-BAb4Bk,145,wind chime,train
oum5mvtEBB4,13,warbler chirping,train
oum5mvtEBB4,35,warbler chirping,train
ounASY7lX5k,147,playing hockey,train
ourYWuKi1z0,3,car passing by,train
ousKzwINP5Y,49,yodelling,train
ousKzwINP5Y,61,yodelling,train
ouvOmkKBFM0,614,turkey gobbling,test
ouvUTXA9nwk,118,wind rustling leaves,train
ouvUTXA9nwk,182,wind rustling leaves,train
ouwA6A4iwJY,27,people shuffling,train
ouxPH2GmMI8,160,ocean burbling,train
ov--0PaR3Xc,55,"electric shaver, electric razor shaving",train
ov32_qAlARo,308,playing gong,train
ov32_qAlARo,405,playing gong,train
ov4HAYnjuh0,20,dog barking,train
ov4fdnGwzWU,520,playing trumpet,test
ov5VkEnuy9Q,355,fire truck siren,train
ov5VkEnuy9Q,797,fire truck siren,train
ov8TZXDCL5U,220,ripping paper,train
ov8TZXDCL5U,238,ripping paper,train
ov8vMdcCBrA,0,playing electronic organ,train
ovBpLrDlHwU,84,roller coaster running,train
ovBpLrDlHwU,106,roller coaster running,train
ovCz9yEWY80,239,ice cracking,train
ovCz9yEWY80,468,ice cracking,train
ovFG_3EjFac,5,people shuffling,test
ovG5OZGRWes,240,playing saxophone,train
ovGyeqTi-e4,240,people clapping,train
ovHAx6hxYuU,2,frog croaking,train
ovHblZ_-JCQ,34,people eating noodle,train
ovIYsi8O0Jg,84,bird squawking,train
ovIYsi8O0Jg,100,"bird chirping, tweeting",train
ovJpk1VdVSA,0,playing bass drum,train
ovJtNKWJV8A,213,people giggling,train
ovNMlLybMuU,51,lathe spinning,train
ovNMlLybMuU,76,lathe spinning,train
ovPqn8y3wF0,0,people screaming,train
ovRBelXjQ-A,30,"pigeon, dove cooing",train
ovTnkCQtXe8,114,playing accordion,train
ovUWr53GEs0,0,"race car, auto racing",train
ovW1qU7-tVw,151,playing shofar,train
ovW4HVmRp60,3,underwater bubbling,train
ovY9U4gI6WQ,100,driving motorcycle,train
ov_g-r7Vo8M,30,playing cymbal,test
ov_oDZ5TE5k,27,fire truck siren,train
ovd2Fk4JWXo,0,lions growling,train
ovdIGUdmMkw,16,dog howling,train
ove7clM_BPY,0,people cheering,train
ovexaJA8euA,130,people sniggering,train
ovffTA8Ysng,63,tornado roaring,train
ovffTA8Ysng,73,tornado roaring,train
ovg24YorPLA,28,goose honking,train
