video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,scohfMJWCPU_35,https://www.youtube.com/watch?v=scohfMJWCPU,"[""00:00:35.000"", ""00:00:45.000""]",scohfMJWCPU
10.0,vggsound,scohfMJWCPU_106,https://www.youtube.com/watch?v=scohfMJWCPU,"[""00:01:46.000"", ""00:01:56.000""]",scohfMJWCPU
10.0,vggsound,scq1nYqXC-w_0,https://www.youtube.com/watch?v=scq1nYqXC-w,"[""00:00:00.000"", ""00:00:10.000""]",scq1nYqXC-w
10.0,vggsound,scqaoodMdsw_116,https://www.youtube.com/watch?v=scqaoodMdsw,"[""00:01:56.000"", ""00:02:06.000""]",scqaoodMdsw
10.0,vggsound,scqaoodMdsw_203,https://www.youtube.com/watch?v=scqaoodMdsw,"[""00:03:23.000"", ""00:03:33.000""]",scqaoodMdsw
10.0,vggsound,scsDL-0_brM_80,https://www.youtube.com/watch?v=scsDL-0_brM,"[""00:01:20.000"", ""00:01:30.000""]",scsDL-0_brM
10.0,vggsound,scsDL-0_brM_499,https://www.youtube.com/watch?v=scsDL-0_brM,"[""00:08:19.000"", ""00:08:29.000""]",scsDL-0_brM
10.0,vggsound,scsQZWWwxmY_40,https://www.youtube.com/watch?v=scsQZWWwxmY,"[""00:00:40.000"", ""00:00:50.000""]",scsQZWWwxmY
10.0,vggsound,sctR8b4k-XQ_40,https://www.youtube.com/watch?v=sctR8b4k-XQ,"[""00:00:40.000"", ""00:00:50.000""]",sctR8b4k-XQ
10.0,vggsound,scu2hqKvpVo_130,https://www.youtube.com/watch?v=scu2hqKvpVo,"[""00:02:10.000"", ""00:02:20.000""]",scu2hqKvpVo
10.0,vggsound,scuTe_W1T0M_20,https://www.youtube.com/watch?v=scuTe_W1T0M,"[""00:00:20.000"", ""00:00:30.000""]",scuTe_W1T0M
10.0,vggsound,sd5hktJMnvw_0,https://www.youtube.com/watch?v=sd5hktJMnvw,"[""00:00:00.000"", ""00:00:10.000""]",sd5hktJMnvw
10.0,vggsound,sd7YTTaqa6o_30,https://www.youtube.com/watch?v=sd7YTTaqa6o,"[""00:00:30.000"", ""00:00:40.000""]",sd7YTTaqa6o
