iE3pFROdcwY,30,"playing violin, fiddle",train
iE4ructiJNo,470,cap gun shooting,test
iE4tTzfMC0c,30,cat meowing,train
iE7eXXy0fOo,410,wind noise,train
iE8PXIdYg4U,10,ambulance siren,train
iE8pSulXDuc,90,fire truck siren,test
iE9u0GyofaQ,80,playing cymbal,train
iEA86sH3Nx0,30,chicken crowing,train
iEAw3eA1G0M,3,gibbon howling,train
iEAw3eA1G0M,50,gibbon howling,train
iEBu_-SzSqI,120,"playing marimba, xylophone",train
iEFUSZ4sQeY,20,people coughing,train
iEJ3yodhdsw,3,missile launch,train
iELdT18Fj_o,260,pumping water,train
iEN1eRwIoHM,94,playing harp,train
iEQxyF9niZM,12,playing table tennis,train
iERF69BkysM,54,people gargling,train
iERjs9B9wXs,14,playing badminton,train
iETRoK0dKxs,20,dog barking,train
iEWj4R1GmRI,0,reversing beeps,train
iEX8L_oEbsU,30,ambulance siren,train
iEY2uNZDF5s,21,police car (siren),train
iEYCoi3Zbng,180,playing bass guitar,train
iEYc-5B_EY4,61,penguins braying,train
iEd2FOGkHyU,19,cat caterwauling,train
iEd2FOGkHyU,64,cat caterwauling,train
iEeBmX6urc4,0,people booing,train
iEeE2cJRqa4,4,mynah bird singing,train
iEeE2cJRqa4,41,mynah bird singing,train
iEemGJHvB30,377,people slapping,train
iEeyQgvdv50,30,cat meowing,train
iEf-UgnzWSY,0,splashing water,train
iEhCQX3a44k,313,slot machine,test
iEiim8reoKU,40,playing acoustic guitar,train
iEmBHY0t9dI,81,airplane,train
iEmBHY0t9dI,91,airplane,train
iEmY1Ji4LAI,30,playing banjo,train
iEmorpVaxGA,33,dog howling,train
iEmorpVaxGA,58,dog howling,train
iEndYQ9uAXM,179,crow cawing,train
iEndYQ9uAXM,235,crow cawing,train
iEpaNGbrWzc,73,opening or closing drawers,train
iEqy_2X4Fxo,114,playing volleyball,train
iEsyw6Qtf7g,0,vacuum cleaner cleaning floors,train
iEsyw6Qtf7g,44,vacuum cleaner cleaning floors,train
iEuC6ATNykY,100,people clapping,train
iEu_ufY4okY,1,playing timbales,train
iEu_ufY4okY,14,playing timbales,train
iEusFGAHink,167,horse neighing,train
iEx17dwOv8U,133,swimming,train
iEyP6Obvnro,120,playing clarinet,train
iEzcdCLsiwU,250,playing gong,test
iF2La0Gtxtg,250,orchestra,train
iF3tMpyvGqI,10,"railroad car, train wagon",train
iF7TZSU1qPo,70,"motorboat, speedboat acceleration",train
iF94dZgszuc,60,playing bass guitar,train
iFBkCdR_FgY,430,basketball bounce,train
iFDx21JHJTk,7,crow cawing,train
iFDx21JHJTk,17,crow cawing,train
iFEispmfoUQ,57,woodpecker pecking tree,test
iFFS9b0rJfI,371,playing tympani,train
iFGxtGBk1ew,10,"alligators, crocodiles hissing",train
iFHFzoerIsU,0,people burping,train
iFI-VI-abrA,560,playing synthesizer,train
iFIRXPRzWBw,43,tractor digging,train
iFIgXOKVOJs,320,people clapping,train
iFLXI7V_-8M,30,skateboarding,train
iFPv4jv46ZM,0,dog barking,train
iFSIDO11Bsw,315,people giggling,train
iFU48OcnO7k,0,woodpecker pecking tree,train
iFVQZbgVtZg,6,car engine knocking,train
iFYgoXx2KaE,124,lighting firecrackers,train
iFYgoXx2KaE,159,lighting firecrackers,train
iFZt0uK7CSw,0,missile launch,train
iFcbb88qAVE,0,mouse clicking,train
iFcbb88qAVE,10,mouse clicking,train
iFddTZ1BLjc,5,playing sitar,train
iFddTZ1BLjc,15,playing sitar,train
iFfpo6Jpbyk,30,machine gun shooting,train
iFgbO8LRJfo,365,playing castanets,test
iFgbsZZIbhE,340,using sewing machines,train
iFhGApJMFdk,220,female singing,train
iFhnrBhnH5A,20,goose honking,train
iFjUx6GNMYE,70,playing flute,train
iFkPdioXnCQ,40,people sneezing,train
iFkPdioXnCQ,69,people sneezing,train
iFoFiQsx6YU,60,people farting,train
iFoFiQsx6YU,114,people farting,train
iFowSR8tvcA,9,people whistling,train
iFq2LeNNv58,3,playing mandolin,train
iFq2LeNNv58,16,playing mandolin,train
iFrrA5lVkRQ,717,woodpecker pecking tree,train
iFrrA5lVkRQ,869,woodpecker pecking tree,train
iFsb4nlomR0,11,sliding door,train
iFthX_u2_Ls,26,cap gun shooting,train
iFthX_u2_Ls,73,cap gun shooting,train
iFuFPXBkz94,276,basketball bounce,train
iFvuFgRKlWw,50,playing hammond organ,train
iFwmUllLcR4,26,baby laughter,train
iFwmUllLcR4,115,baby laughter,train
iFy35ssQtDA,215,"electric shaver, electric razor shaving",train
iFy35ssQtDA,348,"electric shaver, electric razor shaving",train
iFyO6vIHaRk,0,people cheering,train
iFzo-awcPq0,28,playing cymbal,train
iG-FHLMtzSk,24,spraying water,train
iG-KxLtuuHE,30,playing piano,train
iG0P6bjyUNI,70,playing cymbal,test
iG1iokWKCzI,18,people humming,train
iG1iokWKCzI,31,people humming,train
iG3KubTRQc0,75,playing cymbal,train
iG5pxWuePCw,450,people farting,train
iG6VZnA4740,100,playing trombone,train
iG71Y5M7QL8,66,scuba diving,train
iG71Y5M7QL8,76,scuba diving,train
iGB3LWVKiLA,140,reversing beeps,train
iGB3LWVKiLA,198,reversing beeps,train
iGCCLJsFvNA,90,raining,train
iGCCLJsFvNA,109,raining,train
iGDDkJll0Cg,113,playing timbales,train
iGDktvq1xNM,20,playing cello,train
iGDrwj1Akkk,85,playing didgeridoo,train
iGI4lky8m1I,230,bird wings flapping,train
iGLoduLdy_I,0,ocean burbling,train
iGNSuN4N_6w,123,playing hockey,train
iGNSuN4N_6w,320,playing hockey,train
iGNeKAPg1iE,230,people clapping,train
iGNzpltDc4o,44,playing darts,train
iGOjkGnvVlY,0,playing didgeridoo,train
iGOjkGnvVlY,23,playing didgeridoo,train
iGU2SdWI9uo,64,tap dancing,train
iGWe3cHkBgM,36,playing table tennis,train
iGY5wwgK5mk,32,rope skipping,train
iGY5wwgK5mk,206,rope skipping,train
iGYQmbBPkyo,30,"rowboat, canoe, kayak rowing",train
iGdCyJ6zdWI,30,people shuffling,train
iGf7mvuqmDg,40,cat purring,train
iGgKlJ_a34Y,251,bowling impact,train
iGgPrAM_K7Q,22,chicken crowing,train
iGpzwFqxyiA,21,black capped chickadee calling,train
iGpzwFqxyiA,64,black capped chickadee calling,train
iGqR1m3vamY,30,people whistling,train
iGvVUBVmR5c,40,sliding door,train
iGvkq0EcMKc,160,people humming,train
iGwc8DPr_yc,241,"fly, housefly buzzing",train
iGxMm7C1q48,24,striking bowling,train
iGxjpO2Dsfw,19,people shuffling,train
iGzRj4ek8mo,150,driving motorcycle,train
iH0_5BbnBEw,4,dog baying,train
iH2hJzG86Ys,34,dog growling,train
iH3hvpiReXk,44,police car (siren),train
iH86UuVUa1E,30,police car (siren),train
iH88vCXQkGw,32,playing timbales,train
iH88vCXQkGw,52,playing timbales,train
iHE_Nz447DI,57,playing timpani,train
iHGJM69f1Ms,5,playing darts,train
iHGJM69f1Ms,165,playing darts,train
iHGQEs_HCyU,28,playing trombone,train
iHHSFTsUedM,20,stream burbling,train
iHIYb5yG6fM,91,dinosaurs bellowing,train
iHIYb5yG6fM,115,dinosaurs bellowing,train
iHJoLgjAZPE,40,people coughing,train
iHL96O04zDo,2,cuckoo bird calling,test
iHL96O04zDo,12,cuckoo bird calling,test
iHLV056IhvY,29,people humming,train
iHLV056IhvY,40,people humming,train
iHONgoZxw6E,0,train horning,train
iHPZPvU_1Bk,55,dog growling,train
iHPZPvU_1Bk,93,dog growling,train
iHYOaGNdweo,230,printer printing,test
iHYa6cteK6U,115,people sneezing,train
iHYa6cteK6U,236,people sneezing,train
iHZELuyo0XY,11,playing bass drum,train
iHZXeuGOIng,150,playing bass guitar,train
iHa4JV7cd2g,4,running electric fan,train
iHa4JV7cd2g,29,running electric fan,train
iHbCKHz8Ct8,24,"donkey, ass braying",train
iHc1kB4u2AY,380,playing hammond organ,test
iHcHNj40FX8,279,vacuum cleaner cleaning floors,train
iHcHNj40FX8,313,vacuum cleaner cleaning floors,train
iHdILAqYwIU,14,people burping,train
iHeByQOkxk0,65,playing congas,train
iHeByQOkxk0,126,playing congas,train
iHeW9kO2aE4,14,volcano explosion,train
iHeW9kO2aE4,47,volcano explosion,train
iHgc3NvE044,78,"subway, metro, underground",train
iHgc3NvE044,153,"subway, metro, underground",train
iHiZYv7bfy4,43,firing muskets,train
iHiZYv7bfy4,125,firing muskets,train
iHigqVGFusU,140,yodelling,train
