---g-f_I2yQ,1,people marching,test
--0PQM4-hqg,30,waterfall burbling,train
--56QUhyDQM,185,playing tennis,train
--5OkAjCI7g,40,people belly laughing,train
--8puiAGLhs,30,car engine starting,train
--96EN9NUQM,242,alarm clock ringing,train
--9O4XZOge4,30,"female speech, woman speaking",train
--Aa4M484QM,0,cricket chirping,train
--Bu2xe4OSo,430,wind noise,train
--CC5pH97q4,4,foghorn,train
--CC5pH97q4,33,foghorn,train
--CudrykwoE,67,cricket chirping,train
--CudrykwoE,78,cricket chirping,train
--DTR0_mIGI,11,people battle cry,train
--DTR0_mIGI,32,people battle cry,train
--EquRwM9IQ,8,playing volleyball,train
--FenyW2i_4,0,female singing,train
--G-wKyj6JQ,30,playing harpsichord,train
--HuBNHXu9I,30,"male speech, man speaking",train
--I3Bjp_ptc,254,playing bassoon,train
--IOqc-XgYo,0,playing piano,train
--L3BCCcGEw,400,people clapping,train
--Lj4Y_96f0,120,"bee, wasp, etc. buzzing",train
--Nrb6rtheE,10,baby babbling,train
--PlJNEnf-s,288,"bee, wasp, etc. buzzing",train
--Q8wkZvDZE,150,people whispering,train
--QVnZXkb_Y,74,coyote howling,train
--QVnZXkb_Y,98,coyote howling,train
--R3QLObQ5I,319,metronome,train
--SQyOb8eS0,30,playing harp,train
--SvivLlKLU,137,airplane,train
--SvivLlKLU,662,airplane,train
--TF_YkxfvQ,1,rope skipping,train
--TF_YkxfvQ,12,rope skipping,train
--TKJIv9aY4,210,ambulance siren,train
--TKJIv9aY4,282,ambulance siren,train
--U7joUcTCo,0,people coughing,test
--UE437qBIo,1,pheasant crowing,train
--UQXuZfbFY,44,bird wings flapping,train
--UQXuZfbFY,59,bird wings flapping,train
--UgnJTCTqg,0,people battle cry,train
--UgnJTCTqg,101,people battle cry,train
--XInAaMS6k,61,cap gun shooting,train
--XInAaMS6k,72,cap gun shooting,train
--Z4X0SQxBc,290,people clapping,train
--ZHUMfueO0,30,female singing,train
--_K9nQrmDU,30,child singing,train
--bvmgIdDC8,30,female singing,train
--byNAHo7tQ,0,"race car, auto racing",train
--dMUrmpeqc,30,male singing,train
--f4Zx92FcY,30,"male speech, man speaking",train
--gJvz9RrfA,13,playing bass guitar,train
--i-y1v8Hy8,0,female singing,test
--iY3Bf4hDg,30,"playing violin, fiddle",train
--nzKFQ7Myg,109,playing bongo,train
--q1RQWxQog,93,playing erhu,train
--qEoNMshyY,37,tap dancing,train
--qXTWmzUKA,30,playing bass guitar,train
--rs27ZwZ9M,22,playing electronic organ,train
--rs27ZwZ9M,189,playing electronic organ,train
--veKG73Di4,39,playing congas,train
--veKG73Di4,83,playing congas,train
--vpnMyh30c,83,"subway, metro, underground",train
--xDffQ9Mwo,30,car passing by,train
--xJurJrYQg,220,orchestra,train
--yJcmmwiMc,30,playing acoustic guitar,train
--z8JpdDKr0,249,hammering nails,train
--zLzL0sq3M,30,car passing by,train
--zOG2GRGY4,4,duck quacking,train
--zOG2GRGY4,14,duck quacking,train
-00nar1nEPc,33,playing harmonica,train
-011qJFjM4M,56,dog growling,train
-011qJFjM4M,96,dog growling,train
-021-GT2EIM,174,church bell ringing,train
-021-GT2EIM,224,church bell ringing,train
-03Hd0MBgQY,0,playing piano,train
-03N_1zOM4E,239,playing table tennis,train
-03N_1zOM4E,337,playing table tennis,train
-0BIyqJj9ZU,30,people belly laughing,test
-0DIFwkUpjQ,50,skateboarding,train
-0HTFjyC-SI,7,pheasant crowing,train
-0HxntVOLW4,508,"playing steel guitar, slide guitar",train
-0KPtvNQwSU,188,playing squash,train
-0KgYgXKFXs,30,female singing,train
-0LtujdJBYA,85,playing bass drum,train
-0MDgdtkV0k,10,police radio chatter,train
-0MDgdtkV0k,44,police radio chatter,train
-0NxpZlO348,30,"male speech, man speaking",train
-0SIsA5l5Eg,30,female singing,train
-0SQayvXyIQ,110,"male speech, man speaking",train
-0TTFAArJ9k,30,horse clip-clop,train
-0U3c4PN8sc,30,car passing by,train
-0UQF2s0VYI,0,horse neighing,train
-0UuUoXQUoI,107,playing double bass,test
-0UyIRbzhlw,26,playing cello,train
-0VEyRPpHcY,181,people booing,train
-0VKonoRviE,197,church bell ringing,train
-0VKonoRviE,209,church bell ringing,train
-0VQXloTkoo,32,tap dancing,train
-0WZoijgWto,30,playing electric guitar,train
-0WfESRV74k,0,raining,train
-0WxMOK3X5M,16,gibbon howling,train
-0WxMOK3X5M,59,gibbon howling,train
-0X1juZHG6I,30,toilet flushing,train
-0Y5M39myZY,30,"male speech, man speaking",train
-0YaPPvFmC8,30,male singing,train
-0ZYW2yXKp8,22,bird wings flapping,train
-0ZYW2yXKp8,32,bird wings flapping,train
-0Zg_dXR_6I,13,missile launch,test
-0_vEaaXndY,11,driving buses,train
-0aiCtGjNXE,30,"motorboat, speedboat acceleration",train
-0dzLw4NyrM,596,playing didgeridoo,train
-0gYWIOfqdM,46,playing glockenspiel,train
-0hh8Yp02FU,49,skiing,train
-0iEMffOYwo,5,playing oboe,train
-0jbsobEJg8,0,playing harpsichord,train
-0jbsobEJg8,22,playing harpsichord,train
-0jeONf82dE,21,horse neighing,test
-0jvUCuqxow,15,arc welding,train
-0kJ0SVWD7E,30,sheep bleating,train
-0legLrA6Ns,51,playing bass drum,train
-0legLrA6Ns,61,playing bass drum,train
-0lrq0dgfnQ,15,chimpanzee pant-hooting,train
-0lrq0dgfnQ,26,chimpanzee pant-hooting,train
-0m2awVIc8A,15,police radio chatter,train
-0mLdC1zRx8,16,playing cornet,train
-0p7hKXZ1ww,30,lighting firecrackers,test
-0pDdvzuFHg,142,bowling impact,train
-0pDdvzuFHg,298,bowling impact,train
-0pJqpNjft4,267,cow lowing,test
-0qyuT918Jc,75,planing timber,train
-0u9E3dETG0,52,"bee, wasp, etc. buzzing",train
-0u9E3dETG0,199,"bee, wasp, etc. buzzing",train
-0vPFx-wRRI,30,people finger snapping,test
-0xDlYX5LM8,227,arc welding,train
-0yQTraiAUY,30,"pigeon, dove cooing",train
-0yRK50zyTI,30,fire crackling,test
-0zIOEW3mM4,16,pheasant crowing,train
-0zIOEW3mM4,26,pheasant crowing,train
-10VmSN3WzE,159,playing tabla,train
-10VmSN3WzE,218,playing tabla,train
-11sNcJejws,3,cupboard opening or closing,train
-12PNUDVUjA,29,playing acoustic guitar,train
-16xdxkRgXY,1,people battle cry,train
-16xdxkRgXY,12,people battle cry,train
-17HGDPd8gE,30,waterfall burbling,train
-18TGb1WmO8,23,missile launch,train
-19HsqaVOHU,3,crow cawing,train
-19HsqaVOHU,19,crow cawing,train
-1ABuaSkkio,30,male singing,train
-1B4--7U1xY,2,"vehicle horn, car horn, honking",train
-1B4--7U1xY,64,"vehicle horn, car horn, honking",train
-1BLaahvBSM,266,child singing,train
-1BLaahvBSM,1048,child singing,train
-1BtY81-D54,130,people battle cry,test
-1C5GLtgcbY,30,playing washboard,train
-1C5GLtgcbY,60,playing washboard,train
-1Cvs1_xWW4,0,fire truck siren,train
-1EXhfqLLwQ,150,pumping water,test
-1EeNriiRN0,443,playing squash,train
-1GJQ3c94jQ,97,cat growling,train
-1JmE4eV4zE,442,beat boxing,train
-1KVzbdvkdg,6,playing bagpipes,train
-1KVzbdvkdg,54,playing bagpipes,train
-1LGZONdjkY,22,playing trumpet,train
-1LGZONdjkY,64,playing trumpet,train
-1M0nMXxvHY,43,playing harpsichord,train
-1MClsMVlF0,54,lighting firecrackers,train
-1NybDGvjoA,36,woodpecker pecking tree,train
-1P74acOb3c,50,playing banjo,train
-1PkCejU5u8,370,people crowd,train
-1QUpHlvDM4,0,chicken crowing,train
-1UP2kG24nM,50,"rowboat, canoe, kayak rowing",train
-1VcGT09lUI,126,forging swords,train
-1VcGT09lUI,208,forging swords,train
-1Vd89MCLJU,514,footsteps on snow,train
-1Vd89MCLJU,647,footsteps on snow,train
-1WK72M4xeg,220,driving motorcycle,train
-1WNSmtDVi8,12,owl hooting,train
-1WNSmtDVi8,23,owl hooting,train
-1X2N5XJckw,0,"vehicle horn, car horn, honking",train
-1XBP-nZ1bQ,90,playing acoustic guitar,train
-1_f4o5Lqkg,59,mosquito buzzing,train
-1cRD9GzcFY,0,air horn,train
-1dApgfibc4,0,"child speech, kid speaking",train
-1d_TDWib1A,50,slot machine,train
-1eOkp74EGU,105,lighting firecrackers,train
-1eOkp74EGU,287,lighting firecrackers,train
-1fAlgxLC00,3,lions growling,train
-1gKqs5p3I8,107,playing flute,train
-1iK6drewCE,184,playing synthesizer,train
-1iK6drewCE,349,playing synthesizer,train
-1oRfe0FQI8,60,"railroad car, train wagon",train
-1pHg-ZVssE,30,female singing,train
-1pRmoJIGQc,10,car engine knocking,test
-1q0XHPxqe8,80,"race car, auto racing",train
-1qyr-IzqKY,60,playing accordion,train
-1rZFviqTTQ,3,sharpen knife,train
-1rZFviqTTQ,28,sharpen knife,train
-1ukRC9M6bc,50,playing drum kit,train
-1vfxCtpdEI,30,male singing,train
-1vr3JMt_tc,249,playing trombone,train
-2-wdcN5vOw,17,train whistling,test
-20w_sCdwhk,16,reversing beeps,train
-239HZbaZ0M,30,singing choir,train
-23CeprtibU,30,chainsawing trees,test
-25e5qcELvw,11,printer printing,train
-25e5qcELvw,21,printer printing,train
-26aVYRtEAc,30,female singing,train
-26kjr5MxSI,0,chicken clucking,train
-28N8VI2emM,76,underwater bubbling,train
-28cdRYzR4w,65,child singing,train
-28cdRYzR4w,86,child singing,train
-2Dm0VjW8oM,1,"pigeon, dove cooing",test
-2FKhYSw_zU,99,singing choir,train
-2Fbw2plADY,30,people whispering,train
-2HXm-Rj3lg,283,people nose blowing,train
