video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,J1VQF0xoCSA_78,https://www.youtube.com/watch?v=J1VQF0xoCSA,"[""00:01:18.000"", ""00:01:28.000""]",J1VQF0xoCSA
10.0,vggsound,J1VQF0xoCSA_104,https://www.youtube.com/watch?v=J1VQF0xoCSA,"[""00:01:44.000"", ""00:01:54.000""]",J1VQF0xoCSA
10.0,vggsound,J1WfhSyPeus_24,https://www.youtube.com/watch?v=J1WfhSyPeus,"[""00:00:24.000"", ""00:00:34.000""]",J1WfhSyPeus
10.0,vggsound,J1XEU1r4Jq4_310,https://www.youtube.com/watch?v=J1XEU1r4Jq4,"[""00:05:10.000"", ""00:05:20.000""]",J1XEU1r4Jq4
10.0,vggsound,J1_hSM0BDKI_30,https://www.youtube.com/watch?v=J1_hSM0BDKI,"[""00:00:30.000"", ""00:00:40.000""]",J1_hSM0BDKI
10.0,vggsound,J1ay7tDG9z0_500,https://www.youtube.com/watch?v=J1ay7tDG9z0,"[""00:08:20.000"", ""00:08:30.000""]",J1ay7tDG9z0
10.0,vggsound,J1ay7tDG9z0_608,https://www.youtube.com/watch?v=J1ay7tDG9z0,"[""00:10:08.000"", ""00:10:18.000""]",J1ay7tDG9z0
10.0,vggsound,J1bUNFxbFLQ_59,https://www.youtube.com/watch?v=J1bUNFxbFLQ,"[""00:00:59.000"", ""00:01:09.000""]",J1bUNFxbFLQ
10.0,vggsound,J1bWunQAOvk_30,https://www.youtube.com/watch?v=J1bWunQAOvk,"[""00:00:30.000"", ""00:00:40.000""]",J1bWunQAOvk
10.0,vggsound,J1bgRK4JGVs_182,https://www.youtube.com/watch?v=J1bgRK4JGVs,"[""00:03:02.000"", ""00:03:12.000""]",J1bgRK4JGVs
10.0,vggsound,J1cQ3xYMn18_641,https://www.youtube.com/watch?v=J1cQ3xYMn18,"[""00:10:41.000"", ""00:10:51.000""]",J1cQ3xYMn18
10.0,vggsound,J1drnEv2htU_5,https://www.youtube.com/watch?v=J1drnEv2htU,"[""00:00:05.000"", ""00:00:15.000""]",J1drnEv2htU
10.0,vggsound,J1f2fNc_79E_37,https://www.youtube.com/watch?v=J1f2fNc_79E,"[""00:00:37.000"", ""00:00:47.000""]",J1f2fNc_79E
10.0,vggsound,J1hAxA5VdSc_387,https://www.youtube.com/watch?v=J1hAxA5VdSc,"[""00:06:27.000"", ""00:06:37.000""]",J1hAxA5VdSc
10.0,vggsound,J1hAxA5VdSc_442,https://www.youtube.com/watch?v=J1hAxA5VdSc,"[""00:07:22.000"", ""00:07:32.000""]",J1hAxA5VdSc
10.0,vggsound,J1hDv21nlHQ_400,https://www.youtube.com/watch?v=J1hDv21nlHQ,"[""00:06:40.000"", ""00:06:50.000""]",J1hDv21nlHQ
10.0,vggsound,J1kAKMeULF8_500,https://www.youtube.com/watch?v=J1kAKMeULF8,"[""00:08:20.000"", ""00:08:30.000""]",J1kAKMeULF8
10.0,vggsound,J1kDQgDs7ig_41,https://www.youtube.com/watch?v=J1kDQgDs7ig,"[""00:00:41.000"", ""00:00:51.000""]",J1kDQgDs7ig
10.0,vggsound,J1nJO6Akl7c_24,https://www.youtube.com/watch?v=J1nJO6Akl7c,"[""00:00:24.000"", ""00:00:34.000""]",J1nJO6Akl7c
10.0,vggsound,J1nJO6Akl7c_38,https://www.youtube.com/watch?v=J1nJO6Akl7c,"[""00:00:38.000"", ""00:00:48.000""]",J1nJO6Akl7c
10.0,vggsound,J1oWa9co1j8_56,https://www.youtube.com/watch?v=J1oWa9co1j8,"[""00:00:56.000"", ""00:01:06.000""]",J1oWa9co1j8
10.0,vggsound,J1p5zOM96f0_63,https://www.youtube.com/watch?v=J1p5zOM96f0,"[""00:01:03.000"", ""00:01:13.000""]",J1p5zOM96f0
10.0,vggsound,J1p5zOM96f0_94,https://www.youtube.com/watch?v=J1p5zOM96f0,"[""00:01:34.000"", ""00:01:44.000""]",J1p5zOM96f0
10.0,vggsound,J1pNzcvzUIg_10,https://www.youtube.com/watch?v=J1pNzcvzUIg,"[""00:00:10.000"", ""00:00:20.000""]",J1pNzcvzUIg
10.0,vggsound,J1qHC3I3J2I_140,https://www.youtube.com/watch?v=J1qHC3I3J2I,"[""00:02:20.000"", ""00:02:30.000""]",J1qHC3I3J2I
10.0,vggsound,J1r7R2DL4eY_37,https://www.youtube.com/watch?v=J1r7R2DL4eY,"[""00:00:37.000"", ""00:00:47.000""]",J1r7R2DL4eY
10.0,vggsound,J1sHpa_jmKw_30,https://www.youtube.com/watch?v=J1sHpa_jmKw,"[""00:00:30.000"", ""00:00:40.000""]",J1sHpa_jmKw
10.0,vggsound,J1xU3I2bymY_120,https://www.youtube.com/watch?v=J1xU3I2bymY,"[""00:02:00.000"", ""00:02:10.000""]",J1xU3I2bymY
10.0,vggsound,J22dc8dSV08_13,https://www.youtube.com/watch?v=J22dc8dSV08,"[""00:00:13.000"", ""00:00:23.000""]",J22dc8dSV08
10.0,vggsound,J22dc8dSV08_55,https://www.youtube.com/watch?v=J22dc8dSV08,"[""00:00:55.000"", ""00:01:05.000""]",J22dc8dSV08
10.0,vggsound,J233LPBqf7E_130,https://www.youtube.com/watch?v=J233LPBqf7E,"[""00:02:10.000"", ""00:02:20.000""]",J233LPBqf7E
