48QavpXpZZ4,197,playing timbales,train
48QavpXpZZ4,304,playing timbales,train
48SQ8pSuHlM,1,playing glockenspiel,train
48S_lD1bkMI,358,playing volleyball,train
48SeM1C7l3E,550,people crowd,train
48SjlgeIIDk,0,dog barking,train
48ULONJI1O8,60,playing trumpet,train
48XrJGJ085M,19,basketball bounce,train
48YJlm4hZ9w,30,playing electric guitar,train
48Zm7zhExtw,30,female singing,train
48ZzOxhQo2Y,23,stream burbling,train
48aCnIJFj48,80,people burping,train
48aJkrliPBs,63,people nose blowing,train
48bpPePEgu8,78,cheetah chirrup,train
48bpPePEgu8,93,cheetah chirrup,train
48cmpWCELYc,12,"engine accelerating, revving, vroom",train
48dEzZkLg38,204,playing table tennis,train
48dcJNQCaf4,372,turkey gobbling,train
48dcJNQCaf4,421,turkey gobbling,train
48fcmDC6IXM,37,playing harp,train
48fdPJsY1jg,217,playing tabla,train
48fdPJsY1jg,262,playing tabla,train
48gd9Ryx7Qs,25,cat growling,train
48gd9Ryx7Qs,35,cat growling,train
48h1ibWL_8c,90,chainsawing trees,train
48hocB3tFmM,8,dog howling,train
48hslqhFb98,0,dog barking,train
48iF1l50L0E,12,beat boxing,train
48iF1l50L0E,23,beat boxing,train
48iqWuaAkSU,140,playing cello,train
48k-hd111iA,70,helicopter,train
48kddqdoGIg,30,male singing,train
48pQQQGvA5Q,1142,"heart sounds, heartbeat",train
48pQQQGvA5Q,1271,"heart sounds, heartbeat",train
48qLR-T26Qg,9,people battle cry,train
48qLR-T26Qg,87,people battle cry,train
48qlec3i3Ds,25,cat meowing,train
48qt0a7wU1s,23,wind noise,train
48t5hlelbqQ,56,bouncing on trampoline,train
48t5hlelbqQ,212,bouncing on trampoline,train
48zE-hRAYEA,30,machine gun shooting,test
48zzkE1MrYQ,215,machine gun shooting,train
48zzkE1MrYQ,239,machine gun shooting,train
49-i7nQSfa8,30,helicopter,train
491FR7SBln8,110,people sniggering,train
492jB4DXETM,240,"bird chirping, tweeting",test
493rwpmmBPA,30,stream burbling,train
494DpdwkO-I,10,driving motorcycle,train
495i1xRZDjk,96,typing on typewriter,train
495i1xRZDjk,134,typing on typewriter,train
495u-1lHHSc,2,sailing,test
495u-1lHHSc,228,sailing,test
498ynMnZ6Lo,30,door slamming,test
